"","startYear","genres","mean_ratings","count"
"650",2005,"Western",6.66428571428571,42
"651",2006,"Action",7.05544106559437,3979
"652",2006,"Adult",6.78277777777778,720
"653",2006,"Adventure",7.23182849936948,3965
"654",2006,"Animation",7.28730745532964,4869
"655",2006,"Biography",7.17781954887218,532
"656",2006,"Comedy",6.98604651162791,10621
"657",2006,"Crime",7.1513475177305,2820
"658",2006,"Documentary",7.22308151093439,5030
"659",2006,"Drama",7.06434034416826,10460
"660",2006,"Family",6.94385964912281,2223
"661",2006,"Fantasy",7.03365455893254,1349
"662",2006,"Game-Show",6.38986415882968,957
"663",2006,"History",7.28696808510638,752
"664",2006,"Horror",5.70702028081123,1282
"665",2006,"Music",6.79144385026738,1309
"666",2006,"Musical",6.6565445026178,191
"667",2006,"Mystery",7.24753127057275,1519
"668",2006,"News",6.31292962356792,611
"669",2006,"Romance",6.82303664921466,2483
"670",2006,"Sci-Fi",6.70448833034111,557
"671",2006,"Short",6.95232722143865,4963
"672",2006,"Sport",7.01750841750842,891
"673",2006,"Talk-Show",6.40616113744076,1055
"674",2006,"Thriller",6.15630797773655,1078
"675",2006,"War",7.14809160305343,262
"676",2006,"Western",6.50606060606061,33
"677",2007,"Action",7.10266415500538,3716
"678",2007,"Adult",6.81313320825516,533
"679",2007,"Adventure",7.26424932574168,3337
"680",2007,"Animation",7.31449676823638,4332
"681",2007,"Biography",7.15825688073395,436
"682",2007,"Comedy",7.00110366168128,9695
"683",2007,"Crime",7.13834738617201,2965
"684",2007,"Documentary",7.26605005440696,4595
"685",2007,"Drama",7.00258317418836,9949
"686",2007,"Family",7.06946406314915,2407
"687",2007,"Fantasy",7.00220848056537,1132
"688",2007,"Game-Show",6.15798898071625,726
"689",2007,"History",7.39336016096579,994
"690",2007,"Horror",5.73173605655931,1273
"691",2007,"Music",6.887265917603,1068
"692",2007,"Musical",6.83204419889503,181
"693",2007,"Mystery",7.20828571428571,1400
"694",2007,"News",6.60517857142857,560
"695",2007,"Romance",6.80506726457399,2230
"696",2007,"Sci-Fi",6.58195718654434,654
"697",2007,"Short",6.93509252912954,4377
"698",2007,"Sport",7.16264534883721,688
"699",2007,"Talk-Show",6.61225490196078,816
"700",2007,"Thriller",6.08840284842319,983
"701",2007,"War",7.27389937106918,318
"702",2007,"Western",6.21379310344828,29
"703",2008,"Action",7.059766615931,3942
"704",2008,"Adult",6.79208074534161,644
"705",2008,"Adventure",7.25361077111383,3268
"706",2008,"Animation",7.2814348785872,4530
"707",2008,"Biography",7.22503888024883,643
"708",2008,"Comedy",6.96778673400019,10297
"709",2008,"Crime",7.11785334750266,2823
"710",2008,"Documentary",7.28353524229075,5448
"711",2008,"Drama",7.02104483141904,10796
"712",2008,"Family",6.96434443963652,2311
"713",2008,"Fantasy",7.04183123877917,1114
"714",2008,"Game-Show",6.41426767676768,792
"715",2008,"History",7.43201834862385,1090
"716",2008,"Horror",5.78365730741541,1389
"717",2008,"Music",7.05690235690236,1188
"718",2008,"Musical",6.70169491525424,236
"719",2008,"Mystery",7.22365512159175,1357
"720",2008,"News",6.12685050798258,689
"721",2008,"Romance",6.73053790766624,2361
"722",2008,"Sci-Fi",6.45805142083897,739
"723",2008,"Short",6.94154706430569,5365
"724",2008,"Sport",7.16213183730715,713
"725",2008,"Talk-Show",6.29561403508772,912
"726",2008,"Thriller",6.30162308385933,1109
"727",2008,"War",7.30498442367601,321
"728",2008,"Western",6.21333333333333,45
"729",2009,"Action",7.08876946698837,4559
"730",2009,"Adult",6.59090909090909,561
"731",2009,"Adventure",7.29895965490992,3941
"732",2009,"Animation",7.2940310880829,4825
"733",2009,"Biography",7.31806615776081,786
"734",2009,"Comedy",7.02328042328042,12285
"735",2009,"Crime",7.19427580225499,3459
"736",2009,"Documentary",7.35274945679425,5983
"737",2009,"Drama",7.04568675076393,12763
"738",2009,"Family",7.14460486322188,2632
"739",2009,"Fantasy",6.98973977695167,1345
"740",2009,"Game-Show",6.68457661290323,992
"741",2009,"History",7.40178837555887,1342
"742",2009,"Horror",5.95708430913349,1708
"743",2009,"Music",7.11989978525412,1397
"744",2009,"Musical",7.05880149812734,267
"745",2009,"Mystery",7.15597519729425,1774
"746",2009,"News",7.18892508143322,614
"747",2009,"Romance",6.8028980052691,2657
"748",2009,"Sci-Fi",6.66545988258317,1022
"749",2009,"Short",6.98163995908626,5866
"750",2009,"Sport",7.27747875354108,706
"751",2009,"Talk-Show",7.10334101382488,868
"752",2009,"Thriller",6.27571860816944,1322
"753",2009,"War",7.25963541666667,384
"754",2009,"Western",6.26545454545455,55
"755",2010,"Action",7.1550070238812,4983
"756",2010,"Adult",6.59077181208054,596
"757",2010,"Adventure",7.32830235439901,4035
"758",2010,"Animation",7.26604150039904,5012
"759",2010,"Biography",7.23323671497585,1035
"760",2010,"Comedy",7.04728569237847,13042
"761",2010,"Crime",7.27063841496973,3634
"762",2010,"Documentary",7.37231673368388,6466
"763",2010,"Drama",7.09424686192469,13384
"764",2010,"Family",7.23244301994302,2808
"765",2010,"Fantasy",7.15646050214329,1633
"766",2010,"Game-Show",6.83580827067669,1064
"767",2010,"History",7.3461752433936,1438
"768",2010,"Horror",6.2010411502231,2017
"769",2010,"Music",7.1245492371706,1442
"770",2010,"Musical",6.88604651162791,258
"771",2010,"Mystery",7.26526757607555,1906
"772",2010,"News",7.07584745762712,708
"773",2010,"Romance",6.86421261142291,3029
"774",2010,"Sci-Fi",6.71268656716418,1072
"775",2010,"Short",6.98585537328423,5974
"776",2010,"Sport",7.19819915254237,944
"777",2010,"Talk-Show",6.90959367945824,886
"778",2010,"Thriller",6.39380764163373,1518
"779",2010,"War",7.18229813664596,322
"780",2010,"Western",6.394,50
"781",2011,"Action",7.1593557472276,5681
"782",2011,"Adult",6.33112701252236,559
"783",2011,"Adventure",7.40324647586502,4682
"784",2011,"Animation",7.30114739629303,5665
"785",2011,"Biography",7.26935779816514,1090
"786",2011,"Comedy",7.12485145282403,15315
"787",2011,"Crime",7.2869864640228,4211
"788",2011,"Documentary",7.40298744407562,6929
"789",2011,"Drama",7.13637967297646,14739
"790",2011,"Family",7.27438131753224,2869
"791",2011,"Fantasy",7.08159871244635,1864
"792",2011,"Game-Show",6.93270676691729,1330
"793",2011,"History",7.25799863852961,1469
"794",2011,"Horror",6.26214482126489,2182
"795",2011,"Music",7.16367628607277,1594
"796",2011,"Musical",7.09198606271777,287
"797",2011,"Mystery",7.22013218098627,1967
"798",2011,"News",7.3309670781893,972
"799",2011,"Romance",6.95276785714286,3360
"800",2011,"Sci-Fi",6.90042301184433,1182
"801",2011,"Short",7.03160637189221,6717
"802",2011,"Sport",7.16452004860267,823
"803",2011,"Talk-Show",7.13511859219587,1307
"804",2011,"Thriller",6.450207223209,1689
"805",2011,"War",6.91093247588424,311
"806",2011,"Western",6.76590909090909,88
"807",2012,"Action",7.21018533978961,5989
"808",2012,"Adult",6.21360424028269,566
"809",2012,"Adventure",7.37523886968896,4919
"810",2012,"Animation",7.32172478793591,6366
"811",2012,"Biography",7.41923076923077,1326
"812",2012,"Comedy",7.17412162162162,16280
"813",2012,"Crime",7.35005478851633,4563
"814",2012,"Documentary",7.41403785488959,7608
"815",2012,"Drama",7.22948065485315,16309
"816",2012,"Family",7.12892561983471,3267
"817",2012,"Fantasy",7.19058441558442,2156
"818",2012,"Game-Show",6.81034220532319,1315
"819",2012,"History",7.33244296048971,1797
"820",2012,"Horror",6.28028052805281,2424
"821",2012,"Music",7.13871527777778,1728
"822",2012,"Musical",7.13556338028169,284
"823",2012,"Mystery",7.23717703349282,2090
"824",2012,"News",7.17769145394007,901
"825",2012,"Romance",7.16850767085077,3585
"826",2012,"Sci-Fi",6.79702380952381,1344
"827",2012,"Short",7.0574649859944,7140
"828",2012,"Sport",7.19867841409692,908
"829",2012,"Talk-Show",7.09758378799688,1283
"830",2012,"Thriller",6.73513243378311,2001
"831",2012,"War",6.92777777777778,288
"832",2012,"Western",7.09393939393939,99
"833",2013,"Action",7.14479652065859,6438
"834",2013,"Adult",6.20480620155039,645
"835",2013,"Adventure",7.28737214059885,5377
"836",2013,"Animation",7.32323093382241,6543
"837",2013,"Biography",7.30433884297521,1452
"838",2013,"Comedy",7.11669437188316,16844
"839",2013,"Crime",7.33065507737969,4717
"840",2013,"Documentary",7.35499486389317,7788
"841",2013,"Drama",7.12301799838077,16057
"842",2013,"Family",7.27478210342824,3442
"843",2013,"Fantasy",7.12514677103718,2044
"844",2013,"Game-Show",6.87688614540466,1458
"845",2013,"History",7.35289817232376,1915
"846",2013,"Horror",6.20542168674699,2490
"847",2013,"Music",7.12484700122399,1634
"848",2013,"Musical",7.30505319148936,376
"849",2013,"Mystery",7.17065737919025,2297
"850",2013,"News",7.22004333694475,923
"851",2013,"Romance",7.03161222339305,3796
"852",2013,"Sci-Fi",6.885554866708,1613
"853",2013,"Short",6.96948283231229,7019
"854",2013,"Sport",7.32572145545797,797
"855",2013,"Talk-Show",7.06296296296296,1377
"856",2013,"Thriller",6.43405762871989,2117
"857",2013,"War",7.05893854748603,358
"858",2013,"Western",7.11401869158879,107
"859",2014,"Action",7.24194488992565,6859
"860",2014,"Adult",6.13157076205288,643
"861",2014,"Adventure",7.34681728527882,5577
"862",2014,"Animation",7.2854564132668,6814
"863",2014,"Biography",7.29029850746269,1608
"864",2014,"Comedy",7.15222017939718,17949
"865",2014,"Crime",7.36831924882629,5325
"866",2014,"Documentary",7.38915503129514,8308
"867",2014,"Drama",7.20394838556223,16817
"868",2014,"Family",7.14020085209982,3286
"869",2014,"Fantasy",7.16822388717497,2269
"870",2014,"Game-Show",7.12464871194379,1708
"871",2014,"History",7.52755102040816,2254
"872",2014,"Horror",6.17492354740061,2616
"873",2014,"Music",7.20129259694477,1702
"874",2014,"Musical",7.08025078369906,319
"875",2014,"Mystery",7.19429037520392,2452
"876",2014,"News",7.0780737704918,976
"877",2014,"Romance",7.11639458955224,4288
"878",2014,"Sci-Fi",6.95948372615039,1782
"879",2014,"Short",7.05667289182589,6961
"880",2014,"Sport",7.24090909090909,946
"881",2014,"Talk-Show",6.97519337016575,1810
"882",2014,"Thriller",6.45830748781568,2257
"883",2014,"War",7.6472049689441,644
"884",2014,"Western",7.47132352941177,136
"885",2015,"Action",7.13364589078875,7252
"886",2015,"Adult",6.31841620626151,543
"887",2015,"Adventure",7.24597775270031,6203
"888",2015,"Animation",7.34520665901263,6968
"889",2015,"Biography",7.25283687943262,1692
"890",2015,"Comedy",7.10937313432836,18425
"891",2015,"Crime",7.36181246726035,5727
"892",2015,"Documentary",7.27831069108092,8465
"893",2015,"Drama",7.18420184321311,17578
"894",2015,"Family",7.16811286407767,3296
"895",2015,"Fantasy",7.26320754716981,2544
"896",2015,"Game-Show",7.22938230383973,1797
"897",2015,"History",7.37447432762836,2045
"898",2015,"Horror",6.17671794871795,2925
"899",2015,"Music",7.10292807129217,1571
"900",2015,"Musical",7.01289398280802,349
"901",2015,"Mystery",7.15569230769231,2600
"902",2015,"News",6.67658291457286,995
"903",2015,"Romance",7.10870503597122,4170
"904",2015,"Sci-Fi",6.85981912144703,1548
"905",2015,"Short",7.03921810699589,7290
"906",2015,"Sport",7.29567567567568,925
"907",2015,"Talk-Show",6.87754090233019,2017
"908",2015,"Thriller",6.50216503267974,2448
"909",2015,"War",7.31216545012165,411
"910",2015,"Western",7.23055555555556,108
"911",2016,"Action",7.21536398981097,7459
"912",2016,"Adult",6.73098039215686,510
"913",2016,"Adventure",7.34394400486914,6572
"914",2016,"Animation",7.32618337440021,7711
"915",2016,"Biography",7.3350443599493,1578
"916",2016,"Comedy",7.14320900060815,19732
"917",2016,"Crime",7.3630594629156,6256
"918",2016,"Documentary",7.33872743284897,9084
"919",2016,"Drama",7.24628003575372,19019
"920",2016,"Family",7.19309242085066,3127
"921",2016,"Fantasy",7.26647123488457,2729
"922",2016,"Game-Show",7.18707149853085,2042
"923",2016,"History",7.49922161172161,2184
"924",2016,"Horror",6.12345337026777,3249
"925",2016,"Music",7.22904516866781,1749
"926",2016,"Musical",7.17602739726027,438
"927",2016,"Mystery",7.13700374531835,2670
"928",2016,"News",6.71006864988558,874
"929",2016,"Romance",7.18654359430605,4496
"930",2016,"Sci-Fi",6.8805023923445,1672
"931",2016,"Short",7.11547174358356,8299
"932",2016,"Sport",7.19232673267327,1212
"933",2016,"Talk-Show",6.81327294210319,2539
"934",2016,"Thriller",6.40405819295559,2612
"935",2016,"War",7.46635294117647,425
"936",2016,"Western",7.40814814814815,135
"937",2017,"Action",7.26092774308653,7847
"938",2017,"Adult",6.68017817371938,449
"939",2017,"Adventure",7.36508520790729,7335
"940",2017,"Animation",7.28778416187859,8006
"941",2017,"Biography",7.31246913580247,1620
"942",2017,"Comedy",7.16027128862095,19905
"943",2017,"Crime",7.34910999543587,6573
"944",2017,"Documentary",7.35362852334876,9508
"945",2017,"Drama",7.2250036441378,20581
"946",2017,"Family",7.24149391247121,3039
"947",2017,"Fantasy",7.3001733102253,2885
"948",2017,"Game-Show",7.1497299729973,2222
"949",2017,"History",7.48500222518914,2247
"950",2017,"Horror",6.21960057061341,3505
"951",2017,"Music",7.05203873598369,1962
"952",2017,"Musical",7.11986143187067,433
"953",2017,"Mystery",7.09572208737864,3296
"954",2017,"News",6.8173828125,1024
"955",2017,"Romance",7.2722816399287,4488
"956",2017,"Sci-Fi",6.83979649519503,1769
"957",2017,"Short",7.18417523985666,8651
"958",2017,"Sport",7.20286377708978,1292
"959",2017,"Talk-Show",6.80656272661349,2758
"960",2017,"Thriller",6.6302130406714,3098
"961",2017,"War",7.4390022675737,441
"962",2017,"Western",7.30707070707071,198
"963",2018,"Action",7.24188761858429,8222
"964",2018,"Adult",6.77564102564103,390
"965",2018,"Adventure",7.3542984643654,7619
"966",2018,"Animation",7.30232613339663,8426
"967",2018,"Biography",7.2989368355222,1599
"968",2018,"Comedy",7.11423322276091,19595
"969",2018,"Crime",7.32578562204047,6969
"970",2018,"Documentary",7.30656941550065,10077
"971",2018,"Drama",7.20907233152742,21042
"972",2018,"Family",7.27833163784334,2949
"973",2018,"Fantasy",7.17512671976828,2762
"974",2018,"Game-Show",7.19537671232877,2336
"975",2018,"History",7.47980060684872,2307
"976",2018,"Horror",6.20357142857143,3248
"977",2018,"Music",7.09941944847605,2067
"978",2018,"Musical",7.03352941176471,340
"979",2018,"Mystery",7.2099451081692,3097
"980",2018,"News",6.89579901153212,1214
"981",2018,"Romance",7.17045851528384,4580
"982",2018,"Sci-Fi",6.85906210392902,1578
"983",2018,"Short",7.1187926244001,7918
"984",2018,"Sport",7.23683218101823,1591
"985",2018,"Talk-Show",6.66613351877608,2876
"986",2018,"Thriller",6.598368,3125
"987",2018,"War",7.35548523206751,474
"988",2018,"Western",7.41375,160
"989",2019,"Action",7.2260032504063,7999
"990",2019,"Adult",6.60949152542373,295
"991",2019,"Adventure",7.35406884632003,6943
"992",2019,"Animation",7.31911397397134,7607
"993",2019,"Biography",7.36371971185331,1527
"994",2019,"Comedy",7.15347109230936,18438
"995",2019,"Crime",7.28527420914491,7239
"996",2019,"Documentary",7.31805319148936,9400
"997",2019,"Drama",7.16080559575494,20730
"998",2019,"Family",7.16577312847336,3059
"999",2019,"Fantasy",7.25424071082391,2476
"1000",2019,"Game-Show",7.36806214933103,2317
"1001",2019,"History",7.50365965233303,2186
"1002",2019,"Horror",6.28449729078868,3322
"1003",2019,"Music",7.32379099499722,1799
"1004",2019,"Musical",7.29617834394904,314
"1005",2019,"Mystery",7.15667475728155,3296
"1006",2019,"News",6.94047424366312,1223
"1007",2019,"Romance",7.16829815895824,4454
"1008",2019,"Sci-Fi",6.75982324949014,1471
"1009",2019,"Short",7.04733267298712,7067
"1010",2019,"Sport",7.16219162363741,1743
"1011",2019,"Talk-Show",6.89941640920014,2913
"1012",2019,"Thriller",6.59001842751843,3256
"1013",2019,"War",7.11277173913043,368
"1014",2019,"Western",7.20214285714286,140
"1015",2020,"Action",7.16224066390042,6266
"1016",2020,"Adult",6.84208333333333,240
"1017",2020,"Adventure",7.24648936170213,5640
"1018",2020,"Animation",7.27180254300673,6685
"1019",2020,"Biography",7.34754237288136,1180
"1020",2020,"Comedy",7.09050216986981,16130
"1021",2020,"Crime",7.10485113835376,5710
"1022",2020,"Documentary",7.31739571589628,8870
"1023",2020,"Drama",7.12792954086053,17315
"1024",2020,"Family",7.06178050652341,2606
"1025",2020,"Fantasy",7.41459381739756,2782
"1026",2020,"Game-Show",7.25345731998093,2097
"1027",2020,"History",7.49585547290117,1882
"1028",2020,"Horror",6.25414568647197,2979
"1029",2020,"Music",7.2573546856465,1686
"1030",2020,"Musical",6.95304054054054,296
"1031",2020,"Mystery",7.21827642276423,3075
"1032",2020,"News",6.79246901811249,1049
"1033",2020,"Romance",7.13841059602649,4379
"1034",2020,"Sci-Fi",6.71906584992343,1306
"1035",2020,"Short",7.06191694252182,6646
"1036",2020,"Sport",6.93338334583646,1333
"1037",2020,"Talk-Show",6.84580941446613,2613
"1038",2020,"Thriller",6.50298661174047,2913
"1039",2020,"War",7.14012738853503,314
"1040",2020,"Western",7.22790697674419,86
"1041",2021,"Action",7.15862574886905,8179
"1042",2021,"Adult",7.11818181818182,209
"1043",2021,"Adventure",7.27867553417292,7067
"1044",2021,"Animation",7.38255298176442,8116
"1045",2021,"Biography",7.32817314746882,1363
"1046",2021,"Comedy",7.06034776135276,18806
"1047",2021,"Crime",7.12344827586207,7685
"1048",2021,"Documentary",7.31751412429379,9735
"1049",2021,"Drama",7.20735551663748,21698
"1050",2021,"Family",7.12642543859649,2736
"1051",2021,"Fantasy",7.27753403933434,2644
"1052",2021,"Game-Show",7.13661431064572,2865
"1053",2021,"History",7.60882225119513,2301
"1054",2021,"Horror",6.38994692475804,3203
"1055",2021,"Music",7.23574610244989,1796
"1056",2021,"Musical",7.01329923273657,391
"1057",2021,"Mystery",7.08484268125855,3655
"1058",2021,"News",6.45228758169935,1071
"1059",2021,"Romance",7.2316534345875,5794
"1060",2021,"Sci-Fi",6.65489534098582,1481
"1061",2021,"Short",7.1965671641791,6030
"1062",2021,"Sport",6.97377690802348,1533
"1063",2021,"Talk-Show",6.40426829268293,2952
"1064",2021,"Thriller",6.63717233686559,3586
"1065",2021,"War",7.47337278106509,338
"1066",2021,"Western",7.00095238095238,105
"1067",2022,"Action",7.32797404470079,8322
"1068",2022,"Adult",7.07533333333333,150
"1069",2022,"Adventure",7.32330526616241,7007
"1070",2022,"Animation",7.46268168128846,7637
"1071",2022,"Biography",7.58574914592484,2049
"1072",2022,"Comedy",7.17586973378134,19345
"1073",2022,"Crime",7.17979423376002,8359
"1074",2022,"Documentary",7.33287791548746,10247
"1075",2022,"Drama",7.25438036809816,24450
"1076",2022,"Family",7.38360450563204,3196
"1077",2022,"Fantasy",7.41893004115226,2916
"1078",2022,"Game-Show",7.25475552578701,2986
"1079",2022,"History",7.23198324022346,2148
"1080",2022,"Horror",6.25747477835524,3271
"1081",2022,"Music",7.09270891755468,1783
"1082",2022,"Musical",7.14435028248588,354
"1083",2022,"Mystery",7.16769955379276,4034
"1084",2022,"News",6.66072874493927,988
"1085",2022,"Romance",7.32256855986813,6673
"1086",2022,"Sci-Fi",6.78303693570451,1462
"1087",2022,"Short",7.2527660324172,5676
"1088",2022,"Sport",7.16615129762562,1811
"1089",2022,"Talk-Show",6.48029119318182,2816
"1090",2022,"Thriller",6.73554231227652,4195
"1091",2022,"War",7.42421052631579,380
"1092",2022,"Western",8.13356643356643,286
"1093",2023,"Action",7.40650866643085,8481
"1094",2023,"Adult",7.3302752293578,109
"1095",2023,"Adventure",7.46324799272837,6601
"1096",2023,"Animation",7.5294064516129,7750
"1097",2023,"Biography",7.57480045610034,1754
"1098",2023,"Comedy",7.20264432899422,17131
"1099",2023,"Crime",7.19211520917503,7673
"1100",2023,"Documentary",7.29780659103187,9255
"1101",2023,"Drama",7.29765996496204,23974
"1102",2023,"Family",7.22957009345794,2675
"1103",2023,"Fantasy",7.61263219741481,3404
"1104",2023,"Game-Show",7.36226244343891,3315
"1105",2023,"History",7.57067804220925,2227
"1106",2023,"Horror",6.23474088291747,3126
"1107",2023,"Music",7.26124920331421,1569
"1108",2023,"Musical",7.32900552486188,362
"1109",2023,"Mystery",7.06624930439622,3594
"1110",2023,"News",6.73257211538461,832
"1111",2023,"Romance",7.44295017416326,6603
"1112",2023,"Sci-Fi",6.64977064220184,1308
"1113",2023,"Short",7.28185020393029,5394
"1114",2023,"Sport",7.3587786259542,1572
"1115",2023,"Talk-Show",6.64022198731501,1892
"1116",2023,"Thriller",6.70703426367143,4407
"1117",2023,"War",6.89027027027027,370
"1118",2023,"Western",6.75488721804511,133
"1119",2024,"Action",7.38166239373904,7411
"1120",2024,"Adult",7.8632183908046,87
"1121",2024,"Adventure",7.53580617495712,6996
"1122",2024,"Animation",7.51236409255645,7174
"1123",2024,"Biography",7.35033809166041,1331
"1124",2024,"Comedy",7.18026416052832,15748
"1125",2024,"Crime",7.14715508181955,6661
"1126",2024,"Documentary",7.33957801993972,8626
"1127",2024,"Drama",7.3003157989714,22166
"1128",2024,"Family",7.42477157360406,2955
"1129",2024,"Fantasy",7.47444727891156,2352
"1130",2024,"Game-Show",7.53109843081312,3505
"1131",2024,"History",7.47641414141414,1980
"1132",2024,"Horror",6.28235485975212,3066
"1133",2024,"Music",6.86664350243224,1439
"1134",2024,"Musical",6.9774358974359,195
"1135",2024,"Mystery",6.94308300395257,3036
"1136",2024,"News",7.24943310657596,882
"1137",2024,"Romance",7.49267178064306,6127
"1138",2024,"Sci-Fi",6.61915611814346,1185
"1139",2024,"Short",7.40338015803336,4556
"1140",2024,"Sport",7.35145872129112,1611
"1141",2024,"Talk-Show",6.56488673139159,1854
"1142",2024,"Thriller",6.65551592356688,3925
"1143",2024,"War",7.17964601769912,339
"1144",2024,"Western",6.90955882352941,136
"1145",2025,"Action",7.47361396303901,6818
"1146",2025,"Adult",7.81428571428571,28
"1147",2025,"Adventure",7.64490664919751,6106
"1148",2025,"Animation",7.7028210723192,6416
"1149",2025,"Biography",7.37761194029851,938
"1150",2025,"Comedy",7.26543832964602,14464
"1151",2025,"Crime",7.2202649424381,6341
"1152",2025,"Documentary",7.36222423692959,6618
"1153",2025,"Drama",7.36257174026467,21083
"1154",2025,"Family",7.35012,2500
"1155",2025,"Fantasy",7.45641025641026,2691
"1156",2025,"Game-Show",7.18863033873343,3395
"1157",2025,"History",7.49503464203233,1732
"1158",2025,"Horror",6.58919567827131,2499
"1159",2025,"Music",6.94296296296296,1215
"1160",2025,"Musical",7.63984375,256
"1161",2025,"Mystery",7.21556737588652,2820
"1162",2025,"News",7.20293333333333,750
"1163",2025,"Romance",7.3041261010663,6471
"1164",2025,"Sci-Fi",7.02672605790646,898
"1165",2025,"Short",7.69084858569052,3005
"1166",2025,"Sport",7.27838014369693,1531
"1167",2025,"Talk-Show",6.53164014687882,1634
"1168",2025,"Thriller",6.77797934691599,3583
"1169",2025,"War",7.30586319218241,307
"1170",2025,"Western",7.11349206349206,126
"1171",2026,"Action",7.69363636363636,1980
"1172",2026,"Adult",7.6,1
"1173",2026,"Adventure",7.86793168880455,1581
"1174",2026,"Animation",7.94342105263158,1900
"1175",2026,"Biography",7.60433070866142,254
"1176",2026,"Comedy",7.43860249205961,4093
"1177",2026,"Crime",7.29821679962459,2131
"1178",2026,"Documentary",7.40809178743961,1656
"1179",2026,"Drama",7.50227133210559,6516
"1180",2026,"Family",7.6504132231405,726
"1181",2026,"Fantasy",7.91341772151899,790
"1182",2026,"Game-Show",7.31354279523294,923
"1183",2026,"History",7.58203753351206,373
"1184",2026,"Horror",6.68884540117417,511
"1185",2026,"Music",6.44225352112676,355
"1186",2026,"Musical",7.42333333333333,30
"1187",2026,"Mystery",7.39278048780488,1025
"1188",2026,"News",6.80363636363636,220
"1189",2026,"Romance",7.46765339074273,1858
"1190",2026,"Sci-Fi",6.76108108108108,185
"1191",2026,"Short",8.01289592760181,442
"1192",2026,"Sport",7.42504780114723,523
"1193",2026,"Talk-Show",6.36451612903226,496
"1194",2026,"Thriller",7.02890829694323,1145
"1195",2026,"War",7.78409090909091,44
"1196",2026,"Western",8.42,30
